"","Speech_Id","Tone_Household","Tone_Firms","Tone_Banks","Tone_Government"
"4912","Monroe Kimbrel1973-12-07",NA,NA,NA,NA
"4913","Monroe Kimbrel1974-05-23",1,NA,NA,NA
"4914","Monroe Kimbrel1974-08-16",NA,NA,NA,NA
"4915","Monroe Kimbrel1974-09-12",NA,NA,NA,NA
"4916","Monroe Kimbrel1974-09-19",-1,NA,NA,NA
"4917","Monroe Kimbrel1974-09-24",NA,NA,-1,NA
"4918","Monroe Kimbrel1974-12-02",1,NA,NA,NA
"4919","Monroe Kimbrel1975-01-13",NA,NA,1,NA
"4920","Monroe Kimbrel1975-02-03",NA,-1,NA,NA
"4921","Monroe Kimbrel1975-03-03",NA,NA,0,1
"4922","Monroe Kimbrel1975-04-29",NA,-1,1,-1
"4923","Monroe Kimbrel1975-07-18",-1,NA,NA,NA
"4924","Monroe Kimbrel1975-12-11",NA,NA,NA,NA
"4925","Monroe Kimbrel1976-01-26",NA,-1,1,NA
"4926","Monroe Kimbrel1976-03-22",NA,NA,NA,NA
"4927","Monroe Kimbrel1976-04-29",NA,NA,NA,NA
"4928","Monroe Kimbrel1976-05-21",NA,NA,NA,NA
"4929","Monroe Kimbrel1976-09-05",NA,NA,NA,NA
"4930","Monroe Kimbrel1976-09-28",NA,-1,NA,1
"4931","Monroe Kimbrel1976-11-17",NA,-1,NA,1
"4932","Monroe Kimbrel1977-01-24",NA,-1,NA,NA
"4933","Monroe Kimbrel1977-02-07",1,-1,NA,NA
"4934","Monroe Kimbrel1977-03-21",NA,1,NA,1
"4935","Monroe Kimbrel1977-04-11",NA,NA,NA,NA
"4936","Monroe Kimbrel1977-06-07",0,0,NA,NA
"4937","Monroe Kimbrel1977-12-14",NA,1,NA,1
"4938","Monroe Kimbrel1978-01-23",NA,0,1,1
"4939","Monroe Kimbrel1978-04-28",NA,NA,NA,NA
"4940","Monroe Kimbrel1978-05-09",NA,NA,NA,NA
"4941","Monroe Kimbrel1978-05-17",1,NA,NA,NA
"4942","Monroe Kimbrel1978-05-30",NA,0,1,1
"4943","Monroe Kimbrel1978-08-01",NA,NA,NA,NA
"4944","Monroe Kimbrel1978-11-06",1,NA,1,NA
"4945","Monroe Kimbrel1979-02-05",0,NA,NA,-1
"4946","Monroe Kimbrel1979-02-16",NA,NA,NA,NA
"4947","Monroe Kimbrel1979-06-27",NA,NA,NA,NA
"4948","Monroe Kimbrel1980-01-28",NA,NA,NA,NA
"4949","Monroe Kimbrel1980-01-30",NA,NA,NA,NA
"4950","Monroe Kimbrel1980-02-12",NA,NA,NA,NA
"4951","Patrick T. Harker2015-10-02",NA,NA,NA,NA
"4952","Patrick T. Harker2015-11-04",NA,NA,NA,NA
"4953","Patrick T. Harker2015-11-05",NA,NA,NA,NA
"4954","Patrick T. Harker2015-12-02",NA,NA,NA,NA
"4955","Patrick T. Harker2015-12-04",NA,NA,NA,NA
"4956","Patrick T. Harker2016-02-02",-0.333333333333333,1,1,NA
"4957","Patrick T. Harker2016-03-22",1,1,NA,NA
"4958","Patrick T. Harker2016-03-23",NA,NA,NA,NA
"4959","Patrick T. Harker2016-04-08",NA,NA,NA,NA
"4960","Patrick T. Harker2016-04-12",-0.333333333333333,-1,1,NA
"4961","Patrick T. Harker2016-05-23",1,0,1,NA
"4962","Patrick T. Harker2016-06-04",NA,NA,NA,NA
"4963","Patrick T. Harker2016-07-13",1,0,NA,NA
"4964","Patrick T. Harker2016-09-23",1,NA,NA,NA
"4965","Patrick T. Harker2016-09-29",NA,NA,NA,NA
"4966","Patrick T. Harker2016-10-13",1,0,NA,NA
"4967","Patrick T. Harker2016-11-16",NA,1,NA,NA
"4968","Patrick T. Harker2017-01-12",0.333333333333333,NA,NA,NA
"4969","Patrick T. Harker2017-01-13",NA,NA,1,NA
"4970","Patrick T. Harker2017-01-20",0.333333333333333,NA,NA,NA
"4971","Patrick T. Harker2017-02-06",NA,NA,1,NA
"4972","Patrick T. Harker2017-02-15",1,NA,NA,NA
"4973","Patrick T. Harker2017-02-21",0.333333333333333,0.333333333333333,NA,NA
"4974","Patrick T. Harker2017-02-28",1,NA,NA,NA
"4975","Patrick T. Harker2017-04-03",NA,1,NA,NA
"4976","Patrick T. Harker2017-05-12",0.333333333333333,NA,NA,NA
"4977","Patrick T. Harker2017-05-22",NA,NA,NA,NA
"4978","Patrick T. Harker2017-05-23",0.333333333333333,NA,NA,NA
"4979","Patrick T. Harker2017-06-02",1,NA,NA,NA
"4980","Patrick T. Harker2017-06-27",NA,NA,NA,NA
"4981","Patrick T. Harker2017-07-11",NA,NA,NA,NA
"4982","Patrick T. Harker2017-09-08",NA,NA,NA,NA
"4983","Patrick T. Harker2017-10-05",1,NA,NA,NA
"4984","Patrick T. Harker2017-10-17",1,NA,NA,NA
"4985","Patrick T. Harker2017-11-12",1,NA,NA,NA
"4986","Patrick T. Harker2017-11-28",NA,NA,1,NA
"4987","Patrick T. Harker2017-12-01",NA,NA,NA,NA
"4988","Patrick T. Harker2018-01-05",-1,NA,NA,NA
"4989","Patrick T. Harker2018-01-12",NA,NA,NA,NA
"4990","Patrick T. Harker2018-02-08",1,1,NA,NA
"4991","Patrick T. Harker2018-02-21",0.333333333333333,NA,NA,NA
"4992","Patrick T. Harker2018-03-29",NA,-1,NA,NA
"4993","Patrick T. Harker2018-04-17",NA,NA,NA,NA
"4994","Patrick T. Harker2018-05-24",1,NA,NA,NA
"4995","Patrick T. Harker2018-10-03",NA,NA,NA,NA
"4996","Patrick T. Harker2018-10-09",NA,NA,NA,NA
"4997","Patrick T. Harker2018-11-09",NA,NA,NA,NA
"4998","Patrick T. Harker2019-01-18",1,NA,NA,NA
"4999","Patrick T. Harker2019-02-13",1,-1,NA,NA
"5000","Patrick T. Harker2019-02-14",NA,NA,NA,NA
"5001","Patrick T. Harker2019-02-22",NA,NA,NA,NA
"5002","Patrick T. Harker2019-02-28",1,-1,NA,NA
"5003","Patrick T. Harker2019-03-25",NA,-1,NA,NA
"5004","Patrick T. Harker2019-03-26",NA,-1,NA,NA
"5005","Patrick T. Harker2019-04-04",1,-1,NA,NA
"5006","Patrick T. Harker2019-04-17",0,NA,NA,NA
"5007","Patrick T. Harker2019-05-06",NA,NA,NA,NA
"5008","Patrick T. Harker2019-05-17",NA,NA,NA,NA
"5009","Patrick T. Harker2019-05-20",1,NA,NA,NA
"5010","Patrick T. Harker2019-05-22",NA,NA,NA,NA
"5011","Patrick T. Harker2019-06-13",NA,NA,1,NA
"5012","Patrick T. Harker2019-08-06",NA,NA,NA,NA
"5013","Patrick T. Harker2019-09-27",1,NA,NA,NA
"5014","Patrick T. Harker2019-10-02",NA,NA,NA,NA
"5015","Patrick T. Harker2019-11-06",NA,NA,NA,NA
"5016","Patrick T. Harker2019-11-13",0,NA,NA,NA
"5017","Patrick T. Harker2020-01-15",NA,NA,NA,NA
"5018","Patrick T. Harker2020-01-17",NA,NA,1,NA
"5019","Patrick T. Harker2020-02-10",1,1,NA,NA
"5020","Patrick T. Harker2020-05-07",NA,NA,NA,NA
"5021","Patrick T. Harker2020-05-12",-1,NA,NA,NA
"5022","Patrick T. Harker2020-05-28",NA,NA,NA,NA
"5023","Patrick T. Harker2020-06-16",NA,NA,NA,NA
"5024","Patrick T. Harker2020-07-14",NA,NA,NA,NA
"5025","Patrick T. Harker2020-07-15",NA,1,NA,NA
"5026","Patrick T. Harker2020-09-29",NA,NA,NA,NA
"5027","Patrick T. Harker2020-10-02",0.714285714285714,NA,NA,NA
"5028","Patrick T. Harker2020-10-06",NA,NA,NA,NA
"5029","Patrick T. Harker2020-10-19",NA,NA,NA,NA
"5030","Patrick T. Harker2020-12-02",NA,NA,NA,NA
"5031","Patrick T. Harker2021-01-07",NA,NA,NA,NA
"5032","Patrick T. Harker2021-02-03",NA,NA,NA,NA
"5033","Patrick T. Harker2021-03-03",NA,NA,NA,NA
"5034","Patrick T. Harker2021-04-01",NA,NA,NA,NA
"5035","Patrick T. Harker2021-04-13",NA,NA,NA,NA
"5036","Patrick T. Harker2021-05-11",NA,NA,NA,NA
"5037","Patrick T. Harker2021-05-12",NA,-1,NA,NA
"5038","Patrick T. Harker2021-06-02",1,NA,NA,NA
"5039","Patrick T. Harker2021-06-02",1,NA,NA,NA
"5040","Patrick T. Harker2021-06-03",0.5,NA,NA,NA
"5041","Patrick T. Harker2021-06-24",1,NA,NA,NA
"5042","Patrick T. Harker2021-06-28",NA,NA,NA,NA
"5043","Patrick T. Harker2021-09-09",NA,NA,1,NA
"5044","Patrick T. Harker2021-09-29",NA,NA,NA,NA
"5045","Patrick T. Harker2021-10-01",NA,NA,NA,NA
"5046","Patrick T. Harker2021-10-14",NA,NA,NA,NA
"5047","Patrick T. Harker2021-11-08",NA,NA,NA,NA
"5048","Patrick T. Harker2021-11-16",1,NA,NA,NA
"5049","Robert D. McTeer Jr1998-08-01",1,NA,NA,NA
"5050","Robert D. McTeer Jr1998-11-19",1,0.333333333333333,1,-1
"5051","Robert D. McTeer Jr1998-11-28",-1,NA,-1,-1
"5052","Robert D. McTeer Jr1999-07-15",0.333333333333333,NA,NA,NA
"5053","Robert D. McTeer Jr1999-11-18",0.6,0.5,NA,1
"5054","Robert D. McTeer Jr2000-01-21",0,NA,NA,NA
"5055","Robert D. McTeer Jr2000-03-07",NA,NA,NA,NA
"5056","Robert D. McTeer Jr2000-04-19",1,-1,NA,NA
"5057","Robert D. McTeer Jr2000-04-25",0.75,0.666666666666667,NA,NA
"5058","Robert D. McTeer Jr2000-06-05",1,0,NA,1
"5059","Robert D. McTeer Jr2000-07-25",NA,NA,NA,NA
"5060","Robert D. McTeer Jr2000-09-11",0.714285714285714,0,NA,-1
"5061","Robert D. McTeer Jr2000-09-18",0.666666666666667,0,-1,NA
"5062","Robert D. McTeer Jr2000-09-20",NA,1,NA,-1
"5063","Robert D. McTeer Jr2000-09-21",1,NA,NA,NA
"5064","Robert D. McTeer Jr2000-10-04",1,0.333333333333333,NA,NA
"5065","Robert D. McTeer Jr2000-10-10",1,NA,NA,NA
"5066","Robert D. McTeer Jr2000-10-19",0.2,0.666666666666667,NA,NA
"5067","Robert D. McTeer Jr2001-02-02",0,-1,NA,NA
"5068","Robert D. McTeer Jr2001-04-19",1,NA,1,1
"5069","Robert D. McTeer Jr2001-04-20",1,1,NA,NA
"5070","Robert D. McTeer Jr2001-05-11",NA,NA,NA,NA
"5071","Robert D. McTeer Jr2001-05-18",0.333333333333333,NA,NA,NA
"5072","Robert D. McTeer Jr2001-07-02",NA,NA,NA,NA
"5073","Robert D. McTeer Jr2001-09-12",NA,1,NA,NA
"5074","Robert D. McTeer Jr2001-09-20",NA,NA,NA,NA
"5075","Robert D. McTeer Jr2001-10-24",1,NA,NA,NA
"5076","Robert D. McTeer Jr2001-11-22",0,1,NA,-1
"5077","Robert D. McTeer Jr2001-11-28",0,1,NA,-1
"5078","Robert D. McTeer Jr2002-10-17",NA,NA,NA,NA
"5079","Robert D. McTeer Jr2002-10-22",0.2,NA,NA,NA
"5080","Robert D. McTeer Jr2002-11-24",1,1,NA,NA
"5081","Robert D. McTeer Jr2003-03-08",-1,NA,NA,NA
"5082","Robert D. McTeer Jr2003-05-13",NA,NA,NA,NA
"5083","Robert D. McTeer Jr2003-05-17",0,NA,NA,NA
"5084","Robert D. McTeer Jr2004-01-15",1,1,NA,NA
"5085","Robert D. McTeer Jr2004-02-19",NA,NA,1,NA
"5086","Robert D. McTeer Jr2004-05-12",NA,1,NA,NA
"5087","Robert D. McTeer Jr2004-05-30",NA,NA,NA,NA
"5088","Robert D. McTeer Jr2004-07-13",0.5,NA,NA,NA
"5089","Robert Steven Kaplan2015-11-18",0.2,1,NA,NA
"5090","Robert Steven Kaplan2016-01-11",-0.6,1,NA,NA
"5091","Robert Steven Kaplan2016-03-03",-0.714285714285714,1,0,NA
"5092","Robert Steven Kaplan2016-04-29",0.333333333333333,1,NA,NA
"5093","Robert Steven Kaplan2016-06-23",1,0.333333333333333,NA,-1
"5094","Robert Steven Kaplan2016-08-02",1,0.333333333333333,NA,NA
"5095","Robert Steven Kaplan2016-11-04",NA,1,-1,-1
"5096","Robert Steven Kaplan2016-11-30",0,1,NA,-1
"5097","Robert Steven Kaplan2017-04-05",NA,NA,NA,NA
"5098","Robert Steven Kaplan2017-04-06",NA,NA,NA,NA
"5099","Robert Steven Kaplan2017-04-12",NA,NA,NA,NA
"5100","Robert Steven Kaplan2017-04-12",NA,NA,NA,NA
"5101","Robert Steven Kaplan2017-04-12",NA,NA,NA,NA
"5102","Robert Steven Kaplan2017-05-22",-0.2,NA,NA,-1
"5103","Robert Steven Kaplan2017-09-25",1,NA,NA,NA
"5104","Robert Steven Kaplan2017-09-25",NA,NA,NA,NA
"5105","Robert Steven Kaplan2017-11-27",0.5,1,NA,NA
"5106","Robert Steven Kaplan2019-02-05",0.2,1,NA,NA
"5107","Robert Steven Kaplan2019-03-05",1,NA,-1,NA
"5108","Robert Steven Kaplan2019-05-07",1,NA,NA,NA
"5109","Robert Steven Kaplan2019-06-24",0.818181818181818,0,NA,NA
"5110","Robert Steven Kaplan2019-06-27",NA,NA,NA,NA
"5111","Robert Steven Kaplan2019-10-10",-0.333333333333333,1,NA,NA
"5112","Robert Steven Kaplan2020-02-18",1,-1,NA,NA
"5113","Robert Steven Kaplan2020-09-29",0.2,1,-1,NA
"5114","Robert P. Forrestal1986-01-15",1,NA,NA,0.333333333333333
"5115","Robert P. Forrestal1984-01-09",0.5,NA,NA,1
"5116","Robert P. Forrestal1984-03-01",NA,NA,NA,NA
"5117","Robert P. Forrestal1984-03-16",NA,NA,NA,NA
"5118","Robert P. Forrestal1984-03-19",0.333333333333333,NA,NA,0.333333333333333
"5119","Robert P. Forrestal1984-03-21",0.333333333333333,NA,NA,0.333333333333333
"5120","Robert P. Forrestal1984-04-17",0.333333333333333,NA,NA,0.142857142857143
"5121","Robert P. Forrestal1984-04-24",NA,NA,NA,-1
"5122","Robert P. Forrestal1984-05-09",NA,NA,NA,NA
"5123","Robert P. Forrestal1984-05-16",NA,-1,NA,NA
"5124","Robert P. Forrestal1984-06-09",-1,NA,NA,0.333333333333333
"5125","Robert P. Forrestal1984-06-16",NA,NA,NA,NA
"5126","Robert P. Forrestal1984-07-24",NA,NA,0.333333333333333,NA
"5127","Robert P. Forrestal1985-01-01",1,NA,NA,1
"5128","Robert P. Forrestal1985-01-07",0.2,-0.333333333333333,NA,0
"5129","Robert P. Forrestal1985-02-18",1,-1,NA,0
"5130","Robert P. Forrestal1985-02-28",0.142857142857143,0,NA,0.5
"5131","Robert P. Forrestal1985-03-18",0.2,0.2,NA,0.5
"5132","Robert P. Forrestal1985-03-19",0,0.2,NA,0.5
"5133","Robert P. Forrestal1985-03-21",0.2,0.333333333333333,NA,0.5
"5134","Robert P. Forrestal1985-03-23",0.2,0,1,0.5
"5135","Robert P. Forrestal1985-04-15",NA,NA,0,1
"5136","Robert P. Forrestal1985-04-23",1,1,1,1
"5137","Robert P. Forrestal1985-05-14",-0.333333333333333,-0.6,NA,0.6
"5138","Robert P. Forrestal1985-05-16",NA,NA,0.333333333333333,0.333333333333333
"5139","Robert P. Forrestal1985-05-17",NA,NA,-0.333333333333333,1
"5140","Robert P. Forrestal1985-06-03",0,-0.5,NA,0.6
"5141","Robert P. Forrestal1985-06-13",NA,NA,1,1
"5142","Robert P. Forrestal1985-08-28",NA,NA,1,1
"5143","Robert P. Forrestal1985-09-04",NA,NA,NA,0
"5144","Robert P. Forrestal1985-10-09",1,1,NA,0.5
"5145","Robert P. Forrestal1985-11-01",1,1,NA,1
"5146","Robert P. Forrestal1985-11-06",NA,NA,0.333333333333333,NA
"5147","Robert P. Forrestal1985-11-06",1,1,1,0
"5148","Robert P. Forrestal1985-11-07",0.5,NA,NA,NA
"5149","Robert P. Forrestal1985-12-05",1,1,1,0
"5150","Robert P. Forrestal1985-12-05",0.333333333333333,NA,NA,NA
"5151","Robert P. Forrestal1985-12-10",NA,NA,-1,0.333333333333333
"5152","Robert P. Forrestal1986-01-06",1,-1,-1,0.333333333333333
"5153","Robert P. Forrestal1986-01-15",1,-1,-1,0.5
"5154","Robert P. Forrestal1986-01-16",NA,NA,NA,1
"5155","Robert P. Forrestal1986-02-03",1,-1,-1,0.5
"5156","Robert P. Forrestal1986-02-20",0.333333333333333,1,NA,-0.2
"5157","Robert P. Forrestal1986-05-14",NA,1,1,1
"5158","Robert P. Forrestal1986-05-15",1,NA,NA,NA
"5159","Robert P. Forrestal1986-06-12",NA,1,-0.5,NA
"5160","Robert P. Forrestal1986-07-12",NA,NA,-1,NA
"5161","Robert P. Forrestal1986-07-15",1,NA,NA,NA
"5162","Robert P. Forrestal1986-07-31",NA,1,NA,-0.333333333333333
"5163","Robert P. Forrestal1986-08-07",0.333333333333333,1,NA,0
"5164","Robert P. Forrestal1986-09-03",1,NA,NA,-1
"5165","Robert P. Forrestal1986-09-16",0.5,1,NA,-0.333333333333333
"5166","Robert P. Forrestal1986-10-16",1,1,-1,-0.333333333333333
"5167","Robert P. Forrestal1986-10-30",1,0.333333333333333,1,1
"5168","Robert P. Forrestal1986-11-10",1,0,NA,1
"5169","Robert P. Forrestal1986-11-20",NA,NA,NA,-0.333333333333333
"5170","Robert P. Forrestal1986-11-25",1,0.333333333333333,NA,1
"5171","Robert P. Forrestal1986-12-02",-1,NA,NA,NA
"5172","Robert P. Forrestal1986-12-05",1,1,NA,NA
"5173","Robert P. Forrestal1987-01-05",1,-0.5,NA,-1
"5174","Robert P. Forrestal1987-01-15",1,0,NA,-1
"5175","Robert P. Forrestal1987-01-15",1,0,NA,-1
"5176","Robert P. Forrestal1987-01-20",1,0,NA,-1
"5177","Robert P. Forrestal1987-01-20",NA,NA,0,NA
"5178","Robert P. Forrestal1987-01-24",1,0,NA,-1
"5179","Robert P. Forrestal1987-02-12",NA,NA,NA,NA
"5180","Robert P. Forrestal1987-02-24",NA,NA,-0.111111111111111,NA
"5181","Robert P. Forrestal1987-02-25",1,NA,NA,NA
"5182","Robert P. Forrestal1987-03-05",0.333333333333333,0,1,-1
"5183","Robert P. Forrestal1987-03-16",NA,NA,NA,NA
"5184","Robert P. Forrestal1987-03-24",0,-1,1,-1
"5185","Robert P. Forrestal1987-03-27",0.333333333333333,0,1,1
"5186","Robert P. Forrestal1987-03-27",0.333333333333333,-0.2,1,-1
"5187","Robert P. Forrestal1987-04-13",0.333333333333333,0,1,-1
"5188","Robert P. Forrestal1987-04-24",0.333333333333333,0,1,1
"5189","Robert P. Forrestal1987-04-30",0,-1,NA,1
"5190","Robert P. Forrestal1987-05-14",0,-1,NA,1
"5191","Robert P. Forrestal1987-05-26",0,1,NA,NA
"5192","Robert P. Forrestal1987-06-18",0.333333333333333,NA,NA,1
"5193","Robert P. Forrestal1987-06-25",NA,NA,NA,0
"5194","Robert P. Forrestal1987-07-16",NA,NA,NA,0
"5195","Robert P. Forrestal1987-07-21",1,-1,1,NA
"5196","Robert P. Forrestal1987-09-09",NA,NA,1,NA
"5197","Robert P. Forrestal1987-09-15",NA,NA,0,NA
"5198","Robert P. Forrestal1987-09-17",NA,NA,NA,NA
"5199","Robert P. Forrestal1987-10-05",0.5,0.428571428571429,NA,-0.333333333333333
"5200","Robert P. Forrestal1987-10-20",1,0.333333333333333,1,NA
"5201","Robert P. Forrestal1987-10-23",1,0.2,1,NA
"5202","Robert P. Forrestal1987-11-10",1,0.6,-1,NA
"5203","Robert P. Forrestal1987-11-17",1,0.666666666666667,-1,NA
"5204","Robert P. Forrestal1987-11-19",NA,NA,1,-1
"5205","Robert P. Forrestal1987-12-02",1,0.6,-1,-0.5
"5206","Robert P. Forrestal1987-12-04",NA,NA,0,-1
"5207","Robert P. Forrestal1987-12-08",1,0.6,1,NA
"5208","Robert P. Forrestal1987-12-17",1,1,1,NA
"5209","Robert P. Forrestal1988-01-04",-0.333333333333333,1,-1,-1
"5210","Robert P. Forrestal1988-01-07",0,NA,-1,-1
"5211","Robert P. Forrestal1988-01-14",NA,NA,NA,NA
"5212","Robert P. Forrestal1988-01-15",1,NA,-1,-1
"5213","Robert P. Forrestal1988-01-21",1,NA,-1,-1
"5214","Robert P. Forrestal1988-01-26",1,NA,-1,-1
"5215","Robert P. Forrestal1988-02-03",1,NA,-0.6,NA
"5216","Robert P. Forrestal1988-02-16",1,NA,-1,1
"5217","Robert P. Forrestal1988-02-18",-1,NA,-1,NA
"5218","Robert P. Forrestal1988-03-03",NA,NA,NA,NA
"5219","Robert P. Forrestal1988-03-14",-1,NA,NA,NA
"5220","Robert P. Forrestal1988-03-15",NA,NA,1,NA
"5221","Robert P. Forrestal1988-03-24",NA,NA,NA,NA
"5222","Robert P. Forrestal1988-03-25",1,NA,NA,NA
"5223","Robert P. Forrestal1988-03-30",1,NA,-1,1
"5224","Robert P. Forrestal1988-04-05",1,NA,-1,NA
"5225","Robert P. Forrestal1988-04-14",1,NA,-1,NA
"5226","Robert P. Forrestal1988-04-21",NA,NA,0,NA
"5227","Robert P. Forrestal1988-04-25",1,NA,NA,NA
"5228","Robert P. Forrestal1988-05-02",-1,NA,NA,NA
"5229","Robert P. Forrestal1988-05-07",0.333333333333333,NA,-1,NA
"5230","Robert P. Forrestal1988-06-24",NA,NA,NA,NA
"5231","Robert P. Forrestal1988-08-10",NA,NA,NA,NA
"5232","Robert P. Forrestal1988-08-11",-1,1,NA,NA
"5233","Robert P. Forrestal1988-08-23",NA,1,NA,NA
"5234","Robert P. Forrestal1988-09-24",1,NA,NA,NA
"5235","Robert P. Forrestal1988-11-18",1,NA,NA,1
"5236","Robert P. Forrestal1989-01-09",-0.333333333333333,0.333333333333333,1,-1
"5237","Robert P. Forrestal1989-01-11",0,0,1,-1
"5238","Robert P. Forrestal1989-01-12",0,0,1,-1
"5239","Robert P. Forrestal1989-01-17",0,0,1,-1
"5240","Robert P. Forrestal1989-01-19",-1,0,-1,NA
"5241","Robert P. Forrestal1989-02-01",1,NA,0,NA
"5242","Robert P. Forrestal1989-02-13",NA,NA,0,NA
"5243","Robert P. Forrestal1989-02-17",0,0,1,-1
"5244","Robert P. Forrestal1989-02-22",0,0.2,1,-1
"5245","Robert P. Forrestal1989-03-01",NA,NA,NA,NA
"5246","Robert P. Forrestal1989-03-16",0,0.2,1,-1
"5247","Robert P. Forrestal1989-03-17",NA,NA,NA,NA
"5248","Robert P. Forrestal1989-03-20",0,-0.333333333333333,1,-1
"5249","Robert P. Forrestal1989-04-03",-0.333333333333333,0.2,-1,NA
"5250","Robert P. Forrestal1989-05-03",NA,1,1,-1
"5251","Robert P. Forrestal1989-05-23",NA,NA,0.333333333333333,NA
"5252","Robert P. Forrestal1989-06-07",-0.333333333333333,0.5,NA,NA
"5253","Robert P. Forrestal1989-06-16",-0.333333333333333,1,-1,NA
"5254","Robert P. Forrestal1989-06-21",-1,NA,NA,NA
"5255","Robert P. Forrestal1989-07-05",NA,NA,NA,NA
"5256","Robert P. Forrestal1989-08-25",NA,NA,NA,1
"5257","Robert P. Forrestal1989-09-12",-0.5,-0.333333333333333,NA,NA
"5258","Robert P. Forrestal1989-09-22",NA,NA,NA,NA
"5259","Robert P. Forrestal1989-09-26",NA,NA,NA,NA
"5260","Robert P. Forrestal1989-10-09",0.5,1,NA,NA
"5261","Robert P. Forrestal1989-10-20",0,1,NA,1
"5262","Robert P. Forrestal1989-11-08",0,1,1,1
"5263","Robert P. Forrestal1989-11-09",1,NA,NA,NA
"5264","Robert P. Forrestal1989-11-10",0.333333333333333,1,NA,NA
"5265","Robert P. Forrestal1989-11-15",NA,NA,-1,NA
"5266","Robert P. Forrestal1989-11-17",-1,-0.333333333333333,NA,NA
"5267","Robert P. Forrestal1989-12-09",NA,NA,NA,NA
"5268","Robert P. Forrestal1989-12-16",1,NA,NA,NA
"5269","Robert P. Forrestal1990-05-07",NA,NA,-0.0909090909090909,NA
"5270","Robert P. Forrestal1990-01-08",1,1,-1,-0.333333333333333
"5271","Robert P. Forrestal1990-01-17",NA,1,NA,NA
"5272","Robert P. Forrestal1990-01-18",1,1,-1,0
"5273","Robert P. Forrestal1990-01-23",1,0,-1,0
"5274","Robert P. Forrestal1990-01-24",1,0,-1,-0.333333333333333
"5275","Robert P. Forrestal1990-02-14",NA,NA,-0.333333333333333,NA
"5276","Robert P. Forrestal1990-02-15",NA,NA,NA,NA
"5277","Robert P. Forrestal1990-02-21",NA,NA,0,NA
"5278","Robert P. Forrestal1990-03-12",NA,-1,NA,NA
"5279","Robert P. Forrestal1990-03-14",NA,NA,NA,NA
"5280","Robert P. Forrestal1990-03-15",1,0,-1,0
"5281","Robert P. Forrestal1990-03-23",NA,NA,NA,NA
"5282","Robert P. Forrestal1990-04-18",0.333333333333333,0,-1,0
"5283","Robert P. Forrestal1990-04-24",0.333333333333333,1,NA,NA
"5284","Robert P. Forrestal1990-04-25",NA,NA,NA,NA
"5285","Robert P. Forrestal1990-04-25",NA,NA,-0.166666666666667,NA
"5286","Robert P. Forrestal1990-04-28",0.333333333333333,1,NA,1
"5287","Robert P. Forrestal1990-04-30",0.333333333333333,1,NA,NA
"5288","Robert P. Forrestal1990-05-07",NA,NA,-0.0909090909090909,NA
"5289","Robert P. Forrestal1990-05-09",NA,NA,NA,NA
"5290","Robert P. Forrestal1990-05-18",0.6,0,NA,0
"5291","Robert P. Forrestal1990-05-21",NA,NA,0.5,NA
"5292","Robert P. Forrestal1990-05-30",1,1,-1,NA
"5293","Robert P. Forrestal1990-08-01",1,1,NA,-1
"5294","Robert P. Forrestal1990-09-04",NA,NA,1,NA
"5295","Robert P. Forrestal1990-09-21",NA,NA,NA,NA
"5296","Robert P. Forrestal1990-09-24",-1,1,NA,-1
"5297","Robert P. Forrestal1990-09-25",-1,1,NA,-1
"5298","Robert P. Forrestal1990-10-08",-1,1,NA,-1
"5299","Robert P. Forrestal1990-10-10",-1,1,NA,-1
"5300","Robert P. Forrestal1990-10-17",NA,1,NA,NA
"5301","Robert P. Forrestal1990-10-30",NA,NA,0,NA
"5302","Robert P. Forrestal1990-11-20",-1,1,NA,-1
"5303","Robert P. Forrestal1990-12-10",NA,1,NA,-1
"5304","Robert P. Forrestal1990-12-13",1,NA,NA,NA
"5305","Robert P. Forrestal1991-01-07",-0.2,-1,-1,-0.333333333333333
"5306","Robert P. Forrestal1991-01-08",NA,-1,NA,1
"5307","Robert P. Forrestal1991-02-20",NA,-1,-0.5,NA
"5308","Robert P. Forrestal1991-02-22",1,-1,0,-1
"5309","Robert P. Forrestal1991-02-28",1,-1,-0.333333333333333,-1
"5310","Robert P. Forrestal1991-03-21",1,-1,-0.333333333333333,-1
"5311","Robert P. Forrestal1991-04-03",1,-1,-0.333333333333333,-1
"5312","Robert P. Forrestal1991-04-25",NA,NA,-0.6,NA
"5313","Robert P. Forrestal1991-05-07",NA,NA,0,NA
"5314","Robert P. Forrestal1991-06-13",1,-1,NA,NA
"5315","Robert P. Forrestal1991-06-27",NA,NA,NA,NA
"5316","Robert P. Forrestal1991-08-16",NA,NA,1,-1
"5317","Robert P. Forrestal1991-09-13",NA,NA,-1,1
"5318","Robert P. Forrestal1991-09-17",NA,NA,1,NA
"5319","Robert P. Forrestal1991-09-23",1,0,NA,NA
"5320","Robert P. Forrestal1991-09-25",1,NA,1,-0.6
"5321","Robert P. Forrestal1991-09-25",NA,NA,0.6,NA
"5322","Robert P. Forrestal1991-10-04",1,NA,1,1
"5323","Robert P. Forrestal1991-10-14",1,NA,NA,-1
"5324","Robert P. Forrestal1991-10-31",NA,NA,0,NA
"5325","Robert P. Forrestal1991-11-19",NA,NA,1,NA
"5326","Robert P. Forrestal1991-11-21",0,0,NA,NA
"5327","Robert P. Forrestal1991-11-27",0,-1,NA,NA
